LAMMPS data file via write_data, version 23 Jun 2022, timestep = 6017

2000 atoms
2 atom types

0.0001430260320032568 28.65045697396819 xlo xhi
0.0001430260320032568 28.65045697396819 ylo yhi
0.0001430260320032568 28.65045697396819 zlo zhi

Masses

1 55.847
2 51.96

Atoms # atomic

1056 1 14.324852520333783 2.8712485846336326 5.731436172684381 0 0 0
2 1 1.4343584000006628 1.4325312081503787 1.4303337181947315 0 0 0
276 1 1.4305629004379112 7.162421008825953 4.29852531537962 0 0 0
26 1 0.004578640471055722 0.0008439796446289689 2.8646751198016642 0 0 0
36 1 0.002589322928435764 2.863057051671941 2.8646048850186316 0 0 0
252 1 4.297497221330512 7.162146165640711 1.4324084903971528 0 0 0
4 1 4.299668993130249 1.4339068219350521 1.4335266501544037 0 0 0
251 1 1.4363761201910883 7.161809808694486 1.4320214285052162 0 0 0
28 1 2.864249315754169 0.0007251893541759741 2.8650393114495256 0 0 0
38 1 2.8658105943544157 2.864444040733026 2.8648707131487257 0 0 0
5 2 5.738401624794017 0.005290817290773198 0.004046631300689789 0 0 0
6 1 7.166452287152671 1.433758209453753 1.4313814771099465 0 0 0
15 1 5.733182385310138 2.86878301714632 0.00014514789308227768 0 0 0
30 1 5.73142061208788 0.0011631445136129786 2.8685111165478157 0 0 0
40 1 5.731061966558306 2.8624840803084166 2.865174117480875 0 0 0
7 1 8.601035863360172 0.001860158475874156 0.0015500597029744583 0 0 0
8 2 10.030349490462996 1.431597870221404 1.4410829089282389 0 0 0
63 1 5.733573144787918 5.7317070968392185 5.733925267447397 0 0 0
41 1 7.162771498437656 4.302340104417601 4.300620637405617 0 0 0
42 1 8.594968185306847 2.868944321151296 2.8667864403495273 0 0 0
62 2 2.8650309611621343 5.728996387044726 5.730446907568642 0 0 0
10 2 12.884411968118359 1.439575474913925 1.4586943884831696 0 0 0
39 1 4.298177987926257 4.296235257137092 4.2979692880329905 0 0 0
45 1 12.89370993991744 4.308844954521847 4.301506029498574 0 0 0
44 1 11.452937936976717 2.8744893079162965 2.8779989599027385 0 0 0
12 1 1.434221835714787 4.296160721265831 1.4318184021901093 0 0 0
65 1 11.45930310528658 5.735267928310814 5.732388931744929 0 0 0
46 1 0.003205993396805111 5.7282739756372685 2.866267395292949 0 0 0
14 1 4.29837527753222 4.2970348447675795 1.4314534682511428 0 0 0
22 1 2.866503524916596 5.726049246018253 0.00042027986241959534 0 0 0
47 1 2.8625424626105924 5.729738561944154 2.8620035317502657 0 0 0
16 1 7.163011096904218 4.2995533637820795 1.4317273531726877 0 0 0
37 1 1.4327247382636144 4.295677006110852 4.297078462926184 0 0 0
48 2 5.73293365800889 5.730988625307027 2.8660069670772486 0 0 0
18 1 10.027852657352671 4.3068010952353735 1.4306281313562172 0 0 0
60 1 11.460322225966445 2.8686169127573007 5.7310407529065595 0 0 0
49 1 8.594421531918753 5.734255510135236 2.865747880521342 0 0 0
20 1 12.88727266295834 4.310313284759599 1.4333706646596562 0 0 0
43 1 10.023823735639676 4.303684558975176 4.303415644477067 0 0 0
50 2 11.456850399910083 5.7362776435251375 2.8679233137746762 0 0 0
27 1 1.4352272230995404 1.4319613752052367 4.297642310952594 0 0 0
51 1 0.0009618514260356568 0.0006951568225330649 5.729754428634267 0 0 0
56 1 0.0011045705499604349 2.864114150846569 5.730256535633769 0 0 0
29 1 4.294757112105542 1.4320231686256046 4.298222380769442 0 0 0
52 1 2.8646195356623485 0.0011628889090625199 5.729781504612588 0 0 0
57 1 2.864924708081231 2.861278652425101 5.730808784037354 0 0 0
31 2 7.164016535583586 1.4320010478442131 4.299142325897409 0 0 0
53 1 5.730000211141174 0.0019476411313844029 5.729427849521089 0 0 0
58 1 5.729468420039504 2.8644385342587406 5.731260492836873 0 0 0
33 1 10.023643573314422 1.4329729886012377 4.30750060141459 0 0 0
64 1 8.592009901388408 5.7343412117945105 5.732091332776516 0 0 0
59 1 8.59345731339937 2.867278789764346 5.733631554285024 0 0 0
35 2 12.886441090204514 1.4372910359059141 4.291294531460541 0 0 0
69 1 10.02958511220841 1.4342545398844024 7.16081886116209 0 0 0
70 1 12.892714073998388 1.4344201424974934 7.162203715380049 0 0 0
73 1 7.16140674708733 4.299114109967944 7.160921530375319 0 0 0
311 1 1.4312081751445174 7.160874892928099 7.162090926194909 0 0 0
66 1 1.4330217889782364 1.4321895652837433 7.162854602363348 0 0 0
125 1 11.460503025844364 5.731533576642835 11.461643070327334 0 0 0
77 1 1.4323745245679094 1.4360726705802067 10.02821241768381 0 0 0
120 1 12.894337149038334 4.300200552117965 12.889964974792816 0 0 0
67 1 4.296957117410969 1.4316333828668482 7.16290595337798 0 0 0
1076 1 14.323085427088657 0.004740642833523413 8.598657421798912 0 0 0
79 1 4.295485828057205 1.431082917639463 10.028083410410217 0 0 0
88 1 2.8645958235989015 2.864867851002812 8.595832948574435 0 0 0
68 1 7.1608575645694446 1.432791848878656 7.166599588611448 0 0 0
122 1 2.8645166128208217 5.723970806422353 11.458845064290884 0 0 0
81 1 7.162555595808878 1.4320559445473189 10.026622713441476 0 0 0
90 1 5.728499128039852 2.864107889515037 8.596171836315794 0 0 0
352 1 4.295692304404176 7.160566241304978 12.89382803648527 0 0 0
82 2 8.598698240709616 0.002548229402560642 8.593597305711315 0 0 0
83 1 10.029798414402194 1.4334632344958143 10.028157678881914 0 0 0
92 1 8.595521055106605 2.868312714829195 8.59487724409364 0 0 0
351 1 1.4332984792245913 7.156145661557501 12.894222658192138 0 0 0
84 1 11.46443222935733 0.0020879359997635905 8.595217577497166 0 0 0
85 1 12.894206116043058 1.4337700256619177 10.026207174067455 0 0 0
94 1 11.461702469369403 2.863013470399487 8.596148898164898 0 0 0
71 1 1.4317142812266068 4.295926961876395 7.164067987239246 0 0 0
87 1 1.432994780504863 4.294499073612928 10.027833631697478 0 0 0
124 1 8.595489694817047 5.731397908197201 11.459091696804386 0 0 0
72 1 4.298040418910864 4.296872281375045 7.164071391794498 0 0 0
89 1 4.293716299181547 4.298038277218436 10.02875922323796 0 0 0
97 1 2.8643476237067165 5.729435368008773 8.598442766905315 0 0 0
327 1 4.298936193358498 7.157178493422431 10.026536910740584 0 0 0
91 2 7.162376687409009 4.296867495761976 10.025973332142787 0 0 0
98 1 5.730713078628178 5.730684852858117 8.593202034146687 0 0 0
74 1 10.026894992556903 4.300079929726165 7.163242933486307 0 0 0
93 1 10.030771592095824 4.299243841346301 10.02597660125587 0 0 0
99 1 8.591643385113755 5.731704401638995 8.594374647963933 0 0 0
75 1 12.893979618120635 4.299566034947193 7.163022491000942 0 0 0
95 1 12.893784556966255 4.298630260812389 10.026415519571433 0 0 0
100 2 11.46022890097667 5.732326400057559 8.593674979797031 0 0 0
118 1 10.026792990724438 4.29885500487952 12.890236724164062 0 0 0
102 1 1.4307770067087207 1.4325701943937845 12.893599045454472 0 0 0
123 1 5.729332573740591 5.72904806408078 11.45949802937537 0 0 0
103 1 2.8646065628888424 0.003478336936086128 11.461747692588721 0 0 0
104 1 4.297290007258385 1.4329820490890273 12.893686744148857 0 0 0
113 1 2.864576912192177 2.864664586477707 11.46022748473463 0 0 0
105 1 5.727680805926775 0.00036493830067746354 11.460334757703022 0 0 0
106 1 7.161505379054919 1.4345031389265752 12.890657128212741 0 0 0
115 1 5.728874662024115 2.86422931610243 11.459261063941979 0 0 0
114 1 4.298333469858323 4.295598124219963 12.890312739956853 0 0 0
108 1 10.027845724512996 1.439279711496933 12.888207498387398 0 0 0
